point_id,parent_id,label,level,point_kind,text,source_line,source_document
art_7_p2_d,art_7_p2,d,1,point,the extent to which the AI system acts autonomously and the possibility for a human to override a decision or recommendations that may lead to potential harm;,3729,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_7_p2_e,art_7_p2,e,1,point,"the extent to which the use of an AI system has already caused harm to health and safety, has had an adverse impact on fundamental rights or has given rise to significant concerns in relation to the likelihood of such harm or adverse impact, as demonstrated, for example, by reports or documented allegations submitted to national competent authorities or by other reports, as appropriate;",3732,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_7_p2_f,art_7_p2,f,1,point,"the potential extent of such harm or such adverse impact, in particular in terms of its intensity and its ability to affect multiple persons or to disproportionately affect a particular group of persons;",3737,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_7_p2_g,art_7_p2,g,1,point,"the extent to which persons who are potentially harmed or suffer an adverse impact are dependent on the outcome produced with an AI system, in particular because for practical or legal reasons it is not reasonably possible to opt-out from that outcome;",3740,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_7_p2_h,art_7_p2,h,1,point,"the extent to which there is an imbalance of power, or the persons who are potentially harmed or suffer an adverse impact are in a vulnerable position in relation to the deployer of an AI system, in particular due to status, authority, knowledge, economic or social circumstances, or age;",3744,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_7_p2_i,art_7_p2,i,1,point,"the extent to which the outcome produced involving an AI system is easily corrigible or reversible, taking into account the technical solutions available to correct or reverse it, whereby outcomes having an adverse impact on health, safety or fundamental rights, shall not be considered to be easily corrigible or reversible;",3748,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_7_p2_j,art_7_p2,j,1,point,"the magnitude and likelihood of benefit of the deployment of the AI system for individuals, groups, or society at large, including possible improvements in product safety;",3752,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_7_p2_k,art_7_p2,k,1,point,the extent to which existing Union law provides for:,3755,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_7_p2_k_i,art_7_p2_k,i,2,point,"effective measures of redress in relation to the risks posed by an AI system, with the exclusion of claims for damages;",3757,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_7_p2_k_ii,art_7_p2_k,ii,2,point,effective measures to prevent or substantially minimise those risks.,3760,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_7_p3_a,art_7_p3,a,1,point,"the high-risk AI system concerned no longer poses any significant risks to fundamental rights, health or safety, taking into account the criteria listed in paragraph 2;",3765,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_7_p3_b,art_7_p3,b,1,point,"the deletion does not decrease the overall level of protection of health, safety and fundamental rights under Union law.",3768,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_9_p2_a,art_9_p2,a,1,point,"the identification and analysis of the known and the reasonably foreseeable risks that the high-risk AI system can pose to health, safety or fundamental rights when the high-risk AI system is used in accordance with its intended purpose;",3809,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_9_p2_b,art_9_p2,b,1,point,"the estimation and evaluation of the risks that may emerge when the high-risk AI system is used in accordance with its intended purpose, and under conditions of reasonably foreseeable misuse;",3813,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_9_p2_c,art_9_p2,c,1,point,"the evaluation of other risks possibly arising, based on the analysis of data gathered from the post-market monitoring system referred to in Article 72;",3817,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_9_p2_d,art_9_p2,d,1,point,the adoption of appropriate and targeted risk management measures designed to address the risks identified pursuant to point (a).,3821,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_9_p5_sub1_a,art_9_p5_sub1,a,1,point,elimination or reduction of risks identified and evaluated pursuant to paragraph 2 in as far as technically feasible through adequate design and development of the high-risk AI system;,3842,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_9_p5_sub1_b,art_9_p5_sub1,b,1,point,"where appropriate, implementation of adequate mitigation and control measures addressing risks that cannot be eliminated;",3846,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_9_p5_sub1_c,art_9_p5_sub1,c,1,point,"provision of information required pursuant to Article 13 and, where appropriate, training to deployers.",3850,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p2_a,art_10_p2,a,1,point,the relevant design choices;,3889,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p2_b,art_10_p2,b,1,point,"data collection processes and the origin of data, and in the case of personal data, the original purpose of the data collection;",3891,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p2_c,art_10_p2,c,1,point,"relevant data-preparation processing operations, such as annotation, labelling, cleaning, updating, enrichment and aggregation;",3894,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p2_d,art_10_p2,d,1,point,"the formulation of assumptions, in particular with respect to the information that the data are supposed to measure and represent;",3897,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p2_e,art_10_p2,e,1,point,"an assessment of the availability, quantity and suitability of the data sets that are needed;",3900,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p2_f,art_10_p2,f,1,point,"examination in view of possible biases that are likely to affect the health and safety of persons, have a negative impact on fundamental rights or lead to discrimination prohibited under Union law, especially where data outputs influence inputs for future operations;",3902,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p2_g,art_10_p2,g,1,point,"appropriate measures to detect, prevent and mitigate possible biases identified according to point (f);",3906,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p2_h,art_10_p2,h,1,point,"the identification of relevant data gaps or shortcomings that prevent compliance with this Regulation, and how those gaps and shortcomings can be addressed.",3908,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p5_a,art_10_p5,a,1,point,"the bias detection and correction cannot be effectively fulfilled by processing other data, including synthetic or anonymised data;",3931,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p5_b,art_10_p5,b,1,point,"the special categories of personal data are subject to technical limitations on the re-use of the personal data, and state-of-the-art security and privacy-preserving measures, including pseudonymisation;",3935,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p5_c,art_10_p5,c,1,point,"the special categories of personal data are subject to measures to ensure that the personal data processed are secured, protected, subject to suitable safeguards, including strict controls and documentation of the access, to avoid misuse and ensure that only authorised persons have access to those personal data with appropriate confidentiality obligations;",3939,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p5_d,art_10_p5,d,1,point,"the special categories of personal data are not to be transmitted, transferred or otherwise accessed by other parties;",3944,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p5_e,art_10_p5,e,1,point,"the special categories of personal data are deleted once the bias has been corrected or the personal data has reached the end of its retention period, whichever comes first;",3947,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_10_p5_f,art_10_p5,f,1,point,"the records of processing activities pursuant to Regulations (EU) 2016/679 and (EU) 2018/1725 and Directive (EU) 2016/680 include the reasons why the processing of special categories of personal data was strictly necessary to detect and correct biases, and why that objective could not be achieved by processing other data.",3951,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_12_p2_a,art_12_p2,a,1,point,identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or in a substantial modification;,4000,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_12_p2_b,art_12_p2,b,1,point,facilitating the post-market monitoring referred to in Article 72; and,4003,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_12_p2_c,art_12_p2,c,1,point,monitoring the operation of high-risk AI systems referred to in Article 26(5).,4005,KB 2/Europe/EU Artificial Intelligence Act.pdf
