statement_id_key,assessment,statement_id,description,subcategory,domain,subject_tags,in_md,in_csv,source_document
stmt_mat_dgp_120,maturity,ID.RA-06.02,"The implementation of responses to address identified risks (i.e., risk avoidance, risk mitigation, risk acceptance, or risk transfer (e.g., cyber insurance)) are formulated, assessed, documented, and prioritized based on criticality to the business.",IDENTIFY / Risk Assessment / Risk Response Determination,DGP,"#enterprise_risk_management, #issue_management, #metrics_and_reporting, #risk_management, #risk_response",true,true,DTOP-OLD
stmt_mat_dgp_121,maturity,ID.RA-07.04,"Policy exceptions, risk mitigation plans, and risk acceptances resulting from assessments and evaluations, such as testing, exercises, audits, etc., are formally managed, approved, escalated to defined levels of management, and tracked to closure.",IDENTIFY / Risk Assessment / Change & Exception Management,DGP,"#enterprise_risk_management, #issue_management, #policy_management, #review_assessment_and_testing, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_122,maturity,ID.IM-01.02,"The organization implements a regular process to collect, store, report, benchmark, and assess trends in actionable performance indicators and risk metrics (e.g., threat KRIs, security incident metrics, vulnerability metrics, and operational measures).",IDENTIFY / Improvement / Continuous Improvements Evaluation,DGP,"#enterprise_risk_management, #metrics_and_reporting, #risk_management, #risk_oversight",true,true,DTOP-OLD
stmt_mat_dgp_123,maturity,ID.IM-01.03,"The organization establishes specific objectives, performance criteria, benchmarks, and tolerance limits to identify areas that have improved or are in need of improvement over time.",IDENTIFY / Improvement / Continuous Improvements Evaluation,DGP,"#enterprise_risk_management, #improvements, #mission_and_strategy, #program_transformation, #review_assessment_and_testing, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_124,maturity,ID.IM-04.06,The organization has established and implemented plans to identify and mitigate the cyber risks it poses through interconnectedness to sector partners and external stakeholders.,IDENTIFY / Improvement / Plans Affecting Operations,DGP,"#enterprise_risk_management, #information_sharing, #mission_and_strategy, #risk_management, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_125,maturity,GV.RR-02.05,Personnel (employees and third parties) who fulfill the organizationÕs physical security and cybersecurity objectives understand their roles and responsibilities.,"GOVERN / Roles, Responsibilities, and Authorities / Risk Management Roles & Responsibilities",DGP,"#facilities_management, #physical_security, #roles_and_responsibilities",true,true,DTOP-OLD
stmt_mat_dgp_126,maturity,GV.PO-01.06,Physical and environmental security policies are implemented and managed.,"GOVERN / Policies, Processes, and Procedures / Establishment of Policies & Procedures",DGP,"#facilities_management, #physical_security, #policy_management",true,true,DTOP-OLD
stmt_mat_dgp_127,maturity,GV.RR-03.02,The organization regularly assesses its skill and resource level requirements against its current personnel complement to determine gaps in resource need.,"GOVERN / Roles, Responsibilities, and Authorities / Resource Adequacy",DGP,"#human_resources, #staffing_and_resource_management, #training_and_awareness",true,true,DTOP-OLD
stmt_mat_dgp_128,maturity,ID.IM-01.04,"Technology and cybersecurity programs include elements designed to assess, manage, and continually improve the quality of program delivery in addressing stakeholder requirements and risk reduction.",IDENTIFY / Improvement / Continuous Improvements Evaluation,DGP,"#improvements, #mission_and_strategy, #program_transformation, #review_assessment_and_testing, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_129,maturity,ID.IM-01.05,"The organization's third-party risk management program is regularly assessed, reported on, and improved.",IDENTIFY / Improvement / Continuous Improvements Evaluation,DGP,"#improvements, #mission_and_strategy, #program_transformation, #review_assessment_and_testing, #risk_management, #supply_chain_management, #third_party_risk_management",true,true,DTOP-OLD
stmt_mat_dgp_130,maturity,GV.RR-02.02,"The organization has established and assigned roles and responsibilities for systematic cybersecurity threat identification, monitoring, detection, and event reporting processes, and ensures adequate coverage and organizational alignment for these functions.","GOVERN / Roles, Responsibilities, and Authorities / Risk Management Roles & Responsibilities",DGP,"#incident_management, #roles_and_responsibilities, #security_logging_monitoring_and_alerting, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_131,maturity,ID.RA-05.01,"Threats, vulnerabilities, likelihoods, and impacts are used to determine overall technology, cybersecurity, and resilience risk to the organization.",IDENTIFY / Risk Assessment / Risk Exposure Determination & Prioritization,DGP,"#incident_management, #resilience, #risk_management, #threat_management",true,true,DTOP-OLD
stmt_mat_dgp_132,maturity,ID.IM-02.03,"The organization tests and validates the effectiveness of the incident detection, reporting, and communication processes and protocols with internal and external stakeholders.",IDENTIFY / Improvement / Tests & Exercises,DGP,"#incident_management, #mission_and_strategy, #program_maturity, #risk_assessment, #risk_management, #scenario_risk_assessment, #tabletop_exercises",true,true,DTOP-OLD
stmt_mat_dgp_133,maturity,ID.IM-03.01,"A formal process is in place to improve protection controls and processes by integrating recommendations, findings, and lessons learned from exercises, testing, audits, assessments, and incidents.",IDENTIFY / Improvement / Improvements from Lessons Learned,DGP,"#incident_management, #issue_management, #lessons_learned, #risk_management",true,true,DTOP-OLD
stmt_mat_dgp_134,maturity,ID.IM-04.02,"The organization's incident response and business continuity plans contain clearly defined roles, responsibilities, and levels of decision-making authority, and include all needed areas of participation and expertise across the organization and key third-parties.",IDENTIFY / Improvement / Plans Affecting Operations,DGP,"#incident_management, #policy_management, #resilience, #risk_oversight",true,true,DTOP-OLD
stmt_mat_dgp_135,maturity,ID.IM-04.07,"The organization pre-identifies, pre-qualifies, and retains third party incident management support and forensic service firms, as required, that can be called upon to quickly assist with incident response, investigation, and recovery.",IDENTIFY / Improvement / Plans Affecting Operations,DGP,"#incident_management, #supply_chain_management, #third_party_risk_management, #vendor_management",true,true,DTOP-OLD
stmt_mat_dgp_136,maturity,ID.RA-08.01,"The organization has established enterprise processes for soliciting, receiving and appropriately channeling vulnerability disclosures from: (1) Public sources (e.g., customers and security researchers); (2) Vulnerability sharing forums (e.g., FS-ISAC); and (3) Third-parties (e.g., cloud vendors); (4) Internal sources (e.g., development teams).",IDENTIFY / Risk Assessment / Vulnerability Disclosure Response,DGP,"#information_sharing, #issue_management, #supply_chain_management, #third_party_risk_management, #threat_management, #vulnerability_management",true,false,DTOP-OLD
stmt_mat_dgp_137,maturity,ID.RA-08.02,"The organization has established enterprise processes to analyze disclosed vulnerabilities with a focus on: (1) Determining its validity; (2) Assessing its scope (e.g., affected assets); (3) Determining it's severity and impact; (4) Identifying affected stakeholders or customers; and (5) Analyzing options to respond.",IDENTIFY / Risk Assessment / Vulnerability Disclosure Response,DGP,"#information_sharing, #threat_management, #vulnerability_management",true,false,DTOP-OLD
stmt_mat_dgp_138,maturity,ID.RA-06.05,"The organization defines and implements standards and procedures to prioritize and remediate issues identified in vulnerability scanning or penetration testing, including emergency or zero-day threats and vulnerabilities.",IDENTIFY / Risk Assessment / Risk Response Determination,DGP,"#issue_management, #patch_management, #penetration_testing, #policy_management, #threat_management, #vulnerability_management",true,true,DTOP-OLD
stmt_mat_dgp_139,maturity,ID.IM-03.02,"The organization establishes a systematic and comprehensive program to regularly evaluate and improve its monitoring and detection processes and controls as the threat environment changes, tools and techniques evolve, and lessons are learned.",IDENTIFY / Improvement / Improvements from Lessons Learned,DGP,"#issue_management, #lessons_learned, #risk_management, #security_logging_monitoring_and_alerting, #threat_landscape",true,true,DTOP-OLD
