bill_clause_id,bill_section_id,bill_proposed_section_id,path,kind,label,quoted_matter,text,source_document
BILL-301(d)(1),BILL-SEC-301,,(d)(1),paragraph,1,no,(1) the compliance of the agency with—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(d)(1)(A),BILL-SEC-301,,(d)(1)(A),subparagraph,A,no,"(A) the standards promulgated under section 11331 of title 40, United States Code, using verification specifications to the greatest extent practicable; and","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(d)(1)(B),BILL-SEC-301,,(d)(1)(B),subparagraph,B,no,"(B) any additional cybersecurity procedures implemented by the agency as a result of the evaluation performed under section 3554(a)(1)(F) of title 44, United States Code; and","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(d)(2),BILL-SEC-301,,(d)(2),paragraph,2,no,"(2) the overall cybersecurity posture of the agency, which may include an evaluation of—","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(d)(2)(A),BILL-SEC-301,,(d)(2)(A),subparagraph,A,no,(A) the status of cybersecurity remedial actions of the agency;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(d)(2)(B),BILL-SEC-301,,(d)(2)(B),subparagraph,B,no,(B) any vulnerability information relating to agency systems that is known to the agency;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(d)(2)(C),BILL-SEC-301,,(d)(2)(C),subparagraph,C,no,(C) incident information of the agency;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(d)(2)(D),BILL-SEC-301,,(d)(2)(D),subparagraph,D,no,"(D) penetration testing performed by an external entity under section 3559A of title 44, United States Code;","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(d)(2)(E),BILL-SEC-301,,(d)(2)(E),subparagraph,E,no,"(E) information from the vulnerability disclosure program information established under section 3559B of title 44, United States Code;","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(d)(2)(F),BILL-SEC-301,,(d)(2)(F),subparagraph,F,no,(F) agency threat hunting results; and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(d)(2)(G),BILL-SEC-301,,(d)(2)(G),subparagraph,G,no,(G) any other information determined relevant by the Director.,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(e),BILL-SEC-301,,(e),subsection,e,no,"(e) INDEPENDENT EVALUATION WAIVER.—With respect to an agency that participates in the pilot program under subsection (a) during any year other than the first year during which the pilot program is conducted, the Director, with the concurrence of the Director of the Cybersecurity and Infrastructure Security Agency, may waive any requirement of the agency with respect to the annual independent evaluation under section 3555 of title 44, United States Code.","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(f),BILL-SEC-301,,(f),subsection,f,no,(f) DURATION.—The pilot program established under this section—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(f)(1),BILL-SEC-301,,(f)(1),paragraph,1,no,"(1) shall be performed over a period of not less than 2 years at each agency that participates in the pilot program under subsection (c), unless the Director, in consultation with the Director of the Cybersecurity and Infrastructure Security Agency and the Council of the Inspectors General on Integrity and Efficiency, determines that continuing the pilot program would reduce the cybersecurity of the agency; and","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(f)(2),BILL-SEC-301,,(f)(2),paragraph,2,no,"(2) may be extended by the Director, in consultation with the Director of the Cybersecurity and Infrastructure Security Agency and the Council of the Inspectors General on Integrity and Efficiency, if the Director makes the determination described in paragraph (1).","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(g),BILL-SEC-301,,(g),subsection,g,no,(g) REPORTS.—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(g)(1),BILL-SEC-301,,(g)(1),paragraph,1,no,"(1) PILOT PROGRAM PLAN.—Before identifying any agencies to participate in the pilot program under subsection (c), the Director, in coordination with the Director of the Cybersecurity and Infrastructure Security Agency and the Council of the Inspectors General on Integrity and Efficiency, shall submit to the appropriate congressional committees a plan for the pilot program that outlines selection criteria and preliminary plans to implement the pilot program.","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(g)(2),BILL-SEC-301,,(g)(2),paragraph,2,no,"(2) BRIEFING.—Before commencing a continuous independent evaluation of any agency under the pilot program established under subsection (a), the Director shall provide to the appropriate congressional committees a briefing on—","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(g)(2)(A),BILL-SEC-301,,(g)(2)(A),subparagraph,A,no,(A) the selection of agencies to participate in the pilot program; and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(g)(2)(B),BILL-SEC-301,,(g)(2)(B),subparagraph,B,no,(B) processes and procedures to perform a continuous independent evaluation of agencies.,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-301(g)(3),BILL-SEC-301,,(g)(3),paragraph,3,no,"(3) PILOT RESULTS.—Not later than 60 days after the final day of each year during which an agency participates in the pilot program established under subsection (a), the Director, in coordination with the Director of the Cybersecurity and Infrastructure Security Agency and the Council of the Inspectors General on Integrity and Efficiency, shall submit to the appropriate congressional committees a report on the results of the pilot program for each agency that participates in the pilot program during that year.","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(a),BILL-SEC-302,,(a),subsection,a,no,"(a) DEFINITION.—In this section, the term ‘‘active defense technique’’—","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(a)(1),BILL-SEC-302,,(a)(1),paragraph,1,no,(1) means an action taken on the systems of an entity to increase the security of information on the network of an agency by misleading an adversary; and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(a)(2),BILL-SEC-302,,(a)(2),paragraph,2,no,"(2) includes a honeypot, deception, or purposefully feeding false or misleading data to an adversary when the adversary is on the systems of the entity.","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(b),BILL-SEC-302,,(b),subsection,b,no,"(b) STUDY.—Not later than 180 days after the date of enactment of this Act, the Director of the Cybersecurity and Infrastructure Security Agency shall perform a study on the use of active defense techniques to enhance the security of agencies, which shall include—","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(b)(1),BILL-SEC-302,,(b)(1),paragraph,1,no,(1) a review of legal restrictions on the use of different active cyber defense techniques on Federal networks;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(b)(2),BILL-SEC-302,,(b)(2),paragraph,2,no,(2) an evaluation of—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(b)(2)(A),BILL-SEC-302,,(b)(2)(A),subparagraph,A,no,(A) the efficacy of a selection of active defense techniques determined by the Director of the Cybersecurity and Infrastructure Security Agency; and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(b)(2)(B),BILL-SEC-302,,(b)(2)(B),subparagraph,B,no,(B) factors that impact the efficacy of the active defense techniques evaluated under subparagraph (A); and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(b)(3),BILL-SEC-302,,(b)(3),paragraph,3,no,(3) the development of a framework for the use of different active defense techniques by agencies.,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(c),BILL-SEC-302,,(c),subsection,c,no,"(c) PILOT PROGRAM.—Not later than 180 days after the date of enactment of this Act, the Director, in coordination with the Director of the Cybersecurity and Infrastructure Security Agency, shall establish a pilot program at not less than 2 agencies to implement, and assess the effectiveness of, not less than 1 active cyber defense technique.","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(d),BILL-SEC-302,,(d),subsection,d,no,(d) PURPOSE.—The purpose of the pilot program established under subsection (c) shall be to—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(d)(1),BILL-SEC-302,,(d)(1),paragraph,1,no,(1) identify any statutory or policy limitations on using active defense techniques;,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(d)(2),BILL-SEC-302,,(d)(2),paragraph,2,no,(2) understand the efficacy of using active defense techniques; and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(d)(3),BILL-SEC-302,,(d)(3),paragraph,3,no,(3) implement the use of effective techniques to improve agency systems.,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(e),BILL-SEC-302,,(e),subsection,e,no,"(e) PLAN.—Not later than 360 days after the date of enactment of this Act, the Director of the Cybersecurity and Infrastructure Security Agency, in coordination with the Director, shall develop a plan to offer any active defense technique determined to be successful during the pilot program established under subsection (c) as a shared service to other agencies.","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(f),BILL-SEC-302,,(f),subsection,f,no,"(f) REPORTS.—Not later than 1 year after the date of enactment of this Act, the Director of the Cybersecurity and Infrastructure Security Agency shall—","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(f)(1),BILL-SEC-302,,(f)(1),paragraph,1,no,(1) provide to the appropriate congressional committees a briefing on—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(f)(1)(A),BILL-SEC-302,,(f)(1)(A),subparagraph,A,no,(A) the results of the study performed under subsection (b); and,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(f)(1)(B),BILL-SEC-302,,(f)(1)(B),subparagraph,B,no,(B) the agencies selected to participate in the pilot program established under subsection (c);,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(f)(2),BILL-SEC-302,,(f)(2),paragraph,2,no,"(2) submit to the appropriate congressional committees a report on the results of the pilot program established under subsection (c), including any recommendations developed from the results of the pilot program; and","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(f)(3),BILL-SEC-302,,(f)(3),paragraph,3,no,(3) submit to the appropriate congressional committees a copy of the plan developed under subsection (e).,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(g),BILL-SEC-302,,(g),subsection,g,no,(g) SUNSET.—,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(g)(1),BILL-SEC-302,,(g)(1),paragraph,1,no,(1) IN GENERAL.—The requirements of this section shall terminate on the date that is 3 years after the date of enactment of this Act.,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-302(g)(2),BILL-SEC-302,,(g)(2),paragraph,2,no,"(2) AUTHORITY TO CONTINUE USE OF TECHNIQUES.—Notwithstanding paragraph (1), after the date described in paragraph (1), the Director of the Cybersecurity and Infrastructure Security Agency may continue to offer any active defense technique determined to be successful during the pilot program established under subsection (c) as a shared service to agencies.","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-303(a),BILL-SEC-303,,(a),subsection,a,no,"(a) PURPOSE.—The purpose of this section is for the Cybersecurity and Infrastructure Security Agency to run a security operation center on behalf of another agency, alleviating the need to duplicate this function at every agency, and empowering a greater centralized cybersecurity capability.","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-303(b),BILL-SEC-303,,(b),subsection,b,no,"(b) PLAN.—Not later than 1 year after the date of enactment of this Act, the Director of the Cybersecurity and Infrastructure Security Agency shall develop a plan to establish a centralized Federal security operations center shared service offering within the Cybersecurity and Infrastructure Security Agency.","USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
BILL-303(c),BILL-SEC-303,,(c),subsection,c,no,(c) CONTENTS.—The plan required under subsection,"USA_FISMA_Federal_Information_Security_Modernization_Act1.txt (S. 2902, 117th Congress, 1st Session)"
