source_id,title,url,host,verbatim,template_count,first_accessed,last_accessed,source_document
src_6913acf4ec6c,Tabletop Exercises: Real Life Scenarios and Best Practices - Threat Intelligence,https://www.threatintelligence.com/blog/cyber-tabletop-exercise-example-scenarios,www.threatintelligence.com,"Tabletop Exercises: Real Life Scenarios and Best Practices - Threat Intelligence, accessed December 28, 2025, <https://www.threatintelligence.com/blog/cyber-tabletop-exercise-example-scenarios>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_69161a272544,Forensic Readiness: A Crucial Element of Cybersecurity | SISA,https://www.sisainfosec.com/blogs/forensic-readiness-a-crucial-element-of-cybersecurity/,www.sisainfosec.com,"Forensic Readiness: A Crucial Element of Cybersecurity | SISA, accessed December 28, 2025, <https://www.sisainfosec.com/blogs/forensic-readiness-a-crucial-element-of-cybersecurity/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_6933147dcb98,Cyber Incident Response Plan and Implementation Checklist Preparation - MassCyberCenter,https://masscybercenter.org/sites/default/files/2022-04/Incident%20Response%20Plan%20Checklist.pdf,masscybercenter.org,"Cyber Incident Response Plan and Implementation Checklist Preparation - MassCyberCenter, accessed December 28, 2025, <https://masscybercenter.org/sites/default/files/2022-04/Incident%20Response%20Plan%20Checklist.pdf>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_69c65391334d,Zero Trust isn't dead – it's becoming built-in security by design | SC Media,https://www.scworld.com/perspective/zero-trust-isnt-dead-its-becoming-built-in-security-by-design,www.scworld.com,"Zero Trust isn't dead – it's becoming built-in security by design | SC Media, accessed December 13, 2025, <https://www.scworld.com/perspective/zero-trust-isnt-dead-its-becoming-built-in-security-by-design>",1,2025-12-13,2025-12-13,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_6a7f0ee1ce0e,NIST PQC: The Road Ahead,https://csrc.nist.gov/csrc/media/Presentations/2025/nist-pqc-the-road-ahead/images-media/rwcpqc-march2025-moody.pdf,csrc.nist.gov,"NIST PQC: The Road Ahead, accessed December 14, 2025, <https://csrc.nist.gov/csrc/media/Presentations/2025/nist-pqc-the-road-ahead/images-media/rwcpqc-march2025-moody.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_6aeb2cff3066,CMMI Levels of Capability and Performance,https://cmmiinstitute.com/learning/appraisals/levels,cmmiinstitute.com,"CMMI Levels of Capability and Performance, accessed December 14, 2025, <https://cmmiinstitute.com/learning/appraisals/levels>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_6d02946895ec,Microsoft Enterprise AI Services Code of Conduct,https://learn.microsoft.com/en-us/legal/ai-code-of-conduct,learn.microsoft.com,"Microsoft Enterprise AI Services Code of Conduct, accessed on December 14, 2025, <https://learn.microsoft.com/en-us/legal/ai-code-of-conduct>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_6e8a95d38eb4,Crisis Communications: How to Handle The First 24 Hours - Column,https://columncontent.com/crisis-communications/,columncontent.com,"Crisis Communications: How to Handle The First 24 Hours - Column, accessed December 28, 2025, <https://columncontent.com/crisis-communications/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_6ec3c659aab2,Highlights from the State of Third-Party Risk Management 2025 Survey - Venminder,https://www.venminder.com/blog/highlights-state-of-third-party-risk-management-2025-survey,www.venminder.com,"Highlights from the State of Third-Party Risk Management 2025 Survey - Venminder, accessed December 28, 2025, <https://www.venminder.com/blog/highlights-state-of-third-party-risk-management-2025-survey>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_6fdb00b13321,EIC 2025 Q&A: Operationalizing the Identity Fabrics and Reference Architecture | Analyst Chat 254 - YouTube,https://www.youtube.com/watch?v=ryjruA6YLFs,www.youtube.com,"EIC 2025 Q&A: Operationalizing the Identity Fabrics and Reference Architecture | Analyst Chat 254 - YouTube, accessed December 13, 2025, <https://www.youtube.com/watch?v=ryjruA6YLFs>",1,2025-12-13,2025-12-13,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_70189cfe45ca,New Draft White Paper | PQC Migration: Mappings to Risk Framework Docs | NIST,https://www.nist.gov/news-events/news/2025/09/new-draft-white-paper-pqc-migration-mappings-risk-framework-docs,www.nist.gov,"New Draft White Paper | PQC Migration: Mappings to Risk Framework Docs | NIST, accessed December 14, 2025, <https://www.nist.gov/news-events/news/2025/09/new-draft-white-paper-pqc-migration-mappings-risk-framework-docs>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_701dda2fc377,What is the NIST SP 800-207 cybersecurity framework? - CyberArk,https://www.cyberark.com/what-is/nist-sp-800-207-cybersecurity-framework/,www.cyberark.com,"What is the NIST SP 800-207 cybersecurity framework? - CyberArk, accessed on December 14, 2025, <https://www.cyberark.com/what-is/nist-sp-800-207-cybersecurity-framework/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_70674870bb63,Cloud Security Policies: Top 6 Policies - SentinelOne,https://www.sentinelone.com/cybersecurity-101/cloud-security/cloud-security-policies/,www.sentinelone.com,"Cloud Security Policies: Top 6 Policies - SentinelOne, accessed on December 14, 2025, <https://www.sentinelone.com/cybersecurity-101/cloud-security/cloud-security-policies/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_70706f23911b,NIST SP 800-171 Rev. 3,https://csrc.nist.gov/publications/detail/sp/800-171/rev-3/final,csrc.nist.gov,"NIST SP 800-171 Rev. 3, accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-171/rev-3/final>",11,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_708a8a8e12c7,LLM01:2025 Prompt Injection - OWASP Gen AI Security Project,https://genai.owasp.org/llmrisk/llm01-prompt-injection/,genai.owasp.org,"LLM01:2025 Prompt Injection - OWASP Gen AI Security Project, accessed on December 14, 2025, <https://genai.owasp.org/llmrisk/llm01-prompt-injection/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_70af49812add,Phishing Metrics That Matter: Go Beyond Click Rates - Adaptive Security,https://www.adaptivesecurity.com/blog/measure-phishing-simulation-program,www.adaptivesecurity.com,"Phishing Metrics That Matter: Go Beyond Click Rates - Adaptive Security, accessed on December 14, 2025, <https://www.adaptivesecurity.com/blog/measure-phishing-simulation-program>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_70eaed499e91,Applying NIST CSF 2.0: Risk Management vs. Maturity Assessments | Blog - OneTrust,https://www.onetrust.com/blog/applying-nist-csf-2-0-risk-management-vs-maturity-assessments/,www.onetrust.com,"Applying NIST CSF 2.0: Risk Management vs. Maturity Assessments | Blog - OneTrust, accessed December 14, 2025, <https://www.onetrust.com/blog/applying-nist-csf-2-0-risk-management-vs-maturity-assessments/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_71583834d3ee,Understanding NIST CSF Maturity Levels - Metricstream,https://www.metricstream.com/learn/nist-csf-maturity-levels.html,www.metricstream.com,"Understanding NIST CSF Maturity Levels - Metricstream, accessed December 14, 2025, <https://www.metricstream.com/learn/nist-csf-maturity-levels.html>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_723d17baff9c,FAIR Institute - Factor Analysis of Information Risk,https://www.fairinstitute.org/fair-risk-management,www.fairinstitute.org,"FAIR Institute - Factor Analysis of Information Risk, accessed March 9, 2026, <https://www.fairinstitute.org/fair-risk-management>",13,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_7243c43334e9,"A Best-Practice Guide to Crisis Leadership, Decision Making & Communications - Noggin",https://www.noggin.io/resources/best-practice-guide-to-crisis-leadership-decision-making-and-communication-1,www.noggin.io,"A Best-Practice Guide to Crisis Leadership, Decision Making & Communications - Noggin, accessed December 28, 2025, <https://www.noggin.io/resources/best-practice-guide-to-crisis-leadership-decision-making-and-communication-1>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_7325e4f6a5d5,"SP 800-161 Rev. 1, Cybersecurity Supply Chain Risk Management Practices for Systems and Organizations | CSRC - National Institute of Standards and Technology",https://csrc.nist.gov/pubs/sp/800/161/r1/final,csrc.nist.gov,"SP 800-161 Rev. 1, Cybersecurity Supply Chain Risk Management Practices for Systems and Organizations | CSRC - National Institute of Standards and Technology, accessed December 14, 2025, <https://csrc.nist.gov/pubs/sp/800/161/r1/final>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_73df7e065fbe,Microsegmentation Beginner's Guide - StrongDM,https://www.strongdm.com/blog/microsegmentation,www.strongdm.com,"Microsegmentation Beginner's Guide - StrongDM, accessed on December 14, 2025, <https://www.strongdm.com/blog/microsegmentation>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_74b296d79a4f,NIST SP 800-50 Security Awareness Program,https://csrc.nist.gov/publications/detail/sp/800-50/final,csrc.nist.gov,"NIST SP 800-50 Security Awareness Program, accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-50/final>",4,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_7537d5a5b292,Is Your Organisation Ready for the DORA Deadline? - SANS Institute,https://www.sans.org/blog/is-your-organisation-ready-for-the-dora-deadline,www.sans.org,"Is Your Organisation Ready for the DORA Deadline? - SANS Institute, accessed December 14, 2025, <https://www.sans.org/blog/is-your-organisation-ready-for-the-dora-deadline>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_7561f2e46069,Everything is better as code: Using FinOps to manage cloud costs - McKinsey,https://www.mckinsey.com/capabilities/tech-and-ai/our-insights/everything-is-better-as-code-using-finops-to-manage-cloud-costs,www.mckinsey.com,"Everything is better as code: Using FinOps to manage cloud costs - McKinsey, accessed on December 14, 2025, <https://www.mckinsey.com/capabilities/tech-and-ai/our-insights/everything-is-better-as-code-using-finops-to-manage-cloud-costs>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_75793e450cc4,7 Cloud Security Frameworks and How to Choose,https://www.aquasec.com/cloud-native-academy/cspm/cloud-security-frameworks/,www.aquasec.com,"7 Cloud Security Frameworks and How to Choose, accessed on December 14, 2025, <https://www.aquasec.com/cloud-native-academy/cspm/cloud-security-frameworks/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_76c69e02879d,The CISO's Guide to Regulatory Compliance - WALLIX,https://www.wallix.com/resources/whitepaper/the-cisos-guide-to-regulatory-compliance/,www.wallix.com,"The CISO's Guide to Regulatory Compliance - WALLIX, accessed December 28, 2025, <https://www.wallix.com/resources/whitepaper/the-cisos-guide-to-regulatory-compliance/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_777b08b6df50,"Agentic AI security: Complete guide to threats, risks & best practices 2025 - Rippling",https://www.rippling.com/blog/agentic-ai-security,www.rippling.com,"Agentic AI security: Complete guide to threats, risks & best practices 2025 - Rippling, accessed December 14, 2025, <https://www.rippling.com/blog/agentic-ai-security>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_77d5f614afd3,Integrating Privacy by Design Principles into the Software Development Life Cycle - TrustArc,https://trustarc.com/resource/integrating-privacy-by-design-principles-software-development-life-cycle/,trustarc.com,"Integrating Privacy by Design Principles into the Software Development Life Cycle - TrustArc, accessed December 14, 2025, <https://trustarc.com/resource/integrating-privacy-by-design-principles-software-development-life-cycle/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_77d65b86d22c,Digital Forensic Readiness Checklist | PDF - Scribd,https://www.scribd.com/document/443766540/DigitalForensicReadinessChecklist,www.scribd.com,"Digital Forensic Readiness Checklist | PDF - Scribd, accessed December 28, 2025, <https://www.scribd.com/document/443766540/DigitalForensicReadinessChecklist>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_78dbdedf378c,CISA Insights: Chain of Custody and Critical Infrastructure Systems,https://www.cisa.gov/sites/default/files/publications/cisa-insights_chain-of-custody-and-ci-systems_508.pdf,www.cisa.gov,"CISA Insights: Chain of Custody and Critical Infrastructure Systems, accessed December 28, 2025, <https://www.cisa.gov/sites/default/files/publications/cisa-insights_chain-of-custody-and-ci-systems_508.pdf>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_792fbac958ed,AWS Security Maturity Model v2,https://maturitymodel.security.aws.dev/en/model/,maturitymodel.security.aws.dev,"AWS Security Maturity Model v2, accessed on December 14, 2025, <https://maturitymodel.security.aws.dev/en/model/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_7930e1719dc8,Building an Effective Security Convergence Strategy - Kaseware,https://www.kaseware.com/post/security-convergence-isn-t-theory-overcoming-concerns-building-a-security-convergence-strategy,www.kaseware.com,"Building an Effective Security Convergence Strategy - Kaseware, accessed on December 14, 2025, <https://www.kaseware.com/post/security-convergence-isn-t-theory-overcoming-concerns-building-a-security-convergence-strategy>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_7970c5369285,ISO 27001:2022 Annex A 7.7 – Clear Desk and Clear Screen - ISMS.online,https://www.isms.online/iso-27001/annex-a-2022/7-7-clear-desk-clear-screen-2022/,www.isms.online,"ISO 27001:2022 Annex A 7.7 – Clear Desk and Clear Screen - ISMS.online, accessed on December 14, 2025, <https://www.isms.online/iso-27001/annex-a-2022/7-7-clear-desk-clear-screen-2022/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_79846db15674,Building trustworthy Agentic AI starts with the right guardrails,https://sigmoidanalytics.medium.com/building-trustworthy-agentic-ai-starts-with-the-right-guardrails-0ecf740b5f74,sigmoidanalytics.medium.com,"Building trustworthy Agentic AI starts with the right guardrails, accessed December 14, 2025, <https://sigmoidanalytics.medium.com/building-trustworthy-agentic-ai-starts-with-the-right-guardrails-0ecf740b5f74>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
