clause_id,section_id,parent_id,clause_type,label,number,text,source_document
sch_2_p2_d2_para1(2)(a),sch_2_p2_d2_para1,sch_2_p2_d2_para1(2),paragraph,a,1(2)(a),(a) the purpose for which the organisation uses personal data about P cannot reasonably be achieved without the use of the personal data in an individually identifiable form; and,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p2_d2_para1(2)(b),sch_2_p2_d2_para1,sch_2_p2_d2_para1(2),paragraph,b,1(2)(b),(b) a reasonable person would consider the use of personal data about P for that purpose to be appropriate in the circumstances.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p2_d2_para1(3),sch_2_p2_d2_para1,sch_2_p2_d2_para1,sub-paragraph,3,1(3),"(3) To avoid doubt, sub‑paragraph (1) does not apply to the use of personal data about P for the purpose of sending to P or another individual a message for an applicable purpose within the meaning given by section 37(6).",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p2_d2_para1(4),sch_2_p2_d2_para1,sch_2_p2_d2_para1,sub-paragraph,4,1(4),"(4) In this paragraph, “organisation” excludes a corporation within the meaning given by section 4(1) of the Companies Act 1967.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p2_d3_para1(a),sch_2_p2_d3_para1,sch_2_p2_d3_para1,paragraph,a,1(a),(a) the research purpose cannot reasonably be accomplished unless the personal data is used in an individually identifiable form;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p2_d3_para1(b),sch_2_p2_d3_para1,sch_2_p2_d3_para1,paragraph,b,1(b),(b) there is a clear public benefit to using the personal data for the research purpose;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p2_d3_para1(c),sch_2_p2_d3_para1,sch_2_p2_d3_para1,paragraph,c,1(c),(c) the results of the research will not be used to make any decision that affects the individual; and,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p2_d3_para1(d),sch_2_p2_d3_para1,sch_2_p2_d3_para1,paragraph,d,1(d),"(d) in the event that the results of the research are published, the organisation publishes the results in a form that does not identify the individual.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p3_d1_para3(a),sch_2_p3_d1_para3,sch_2_p3_d1_para3,paragraph,a,3(a),(a) [Deleted by Act 19 of 2025 wef 05/12/2025],Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p3_d1_para3(b),sch_2_p3_d1_para3,sch_2_p3_d1_para3,paragraph,b,3(b),(b) a licensee under the Healthcare Services Act 2020;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p3_d1_para3(c),sch_2_p3_d1_para3,sch_2_p3_d1_para3,paragraph,c,3(c),(c) a prescribed healthcare body.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p3_d2_para1(a),sch_2_p3_d2_para1,sch_2_p3_d2_para1,paragraph,a,1(a),(a) the research purpose cannot reasonably be accomplished unless the personal data is disclosed in an individually identifiable form;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p3_d2_para1(b),sch_2_p3_d2_para1,sch_2_p3_d2_para1,paragraph,b,1(b),(b) it is impracticable for the organisation to seek the individual’s consent for the disclosure;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p3_d2_para1(c),sch_2_p3_d2_para1,sch_2_p3_d2_para1,paragraph,c,1(c),(c) there is a clear public benefit to disclosing the personal data for the research purpose;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p3_d2_para1(d),sch_2_p3_d2_para1,sch_2_p3_d2_para1,paragraph,d,1(d),(d) the results of the research will not be used to make a decision that affects the individual; and,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_2_p3_d2_para1(e),sch_2_p3_d2_para1,sch_2_p3_d2_para1,paragraph,e,1(e),"(e) in the event that the results of the research are published, the organisation publishes the results in a form that does not identify the individual.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(a),sch_5_para1,sch_5_para1,paragraph,a,1(a),(a) opinion data kept solely for an evaluative purpose;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(b),sch_5_para1,sch_5_para1,paragraph,b,1(b),"(b) any examination conducted by an education institution, examination scripts and, prior to the release of examination results, examination results;",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(c),sch_5_para1,sch_5_para1,paragraph,c,1(c),(c) the personal data of the beneficiaries of a private trust kept solely for the purpose of administering the trust;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(d),sch_5_para1,sch_5_para1,paragraph,d,1(d),(d) personal data kept by an arbitral institution or a mediation centre solely for the purposes of arbitration or mediation proceedings administered by the arbitral institution or mediation centre;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(e),sch_5_para1,sch_5_para1,paragraph,e,1(e),(e) a document related to a prosecution if all proceedings related to the prosecution have not been completed;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(f),sch_5_para1,sch_5_para1,paragraph,f,1(f),(f) personal data which is subject to legal privilege;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(g),sch_5_para1,sch_5_para1,paragraph,g,1(g),"(g) personal data which, if disclosed, would reveal confidential commercial information that could, in the opinion of a reasonable person, harm the competitive position of the organisation;",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(h),sch_5_para1,sch_5_para1,paragraph,h,1(h),"(h) personal data collected, used or disclosed without consent, under paragraph 3 of Part 3 of the First Schedule, for the purposes of an investigation if the investigation and associated proceedings and appeals have not been completed;",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(i),sch_5_para1,sch_5_para1,paragraph,i,1(i),(i) personal data collected or created by a mediator or arbitrator in the conduct of a mediation or arbitration for which he or she was appointed to act —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(i)(i),sch_5_para1,sch_5_para1(i),subparagraph,i,1(i)(i),(i) under a collective agreement under the Industrial Relations Act 1960 or by agreement between the parties to the mediation or arbitration;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(i)(ii),sch_5_para1,sch_5_para1(i),subparagraph,ii,1(i)(ii),(ii) under any written law; or,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(i)(iii),sch_5_para1,sch_5_para1(i),subparagraph,iii,1(i)(iii),"(iii) by a court, arbitral institution or mediation centre; or",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(j),sch_5_para1,sch_5_para1,paragraph,j,1(j),(j) any request —,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(j)(i),sch_5_para1,sch_5_para1(j),subparagraph,i,1(j)(i),(i) that would unreasonably interfere with the operations of the organisation because of the repetitious or systematic nature of the requests;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(j)(ii),sch_5_para1,sch_5_para1(j),subparagraph,ii,1(j)(ii),(ii) if the burden or expense of providing access would be unreasonable to the organisation or disproportionate to the individual’s interests;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(j)(iii),sch_5_para1,sch_5_para1(j),subparagraph,iii,1(j)(iii),(iii) for information that does not exist or cannot be found;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(j)(iv),sch_5_para1,sch_5_para1(j),subparagraph,iv,1(j)(iv),(iv) for information that is trivial; or,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_5_para1(j)(v),sch_5_para1,sch_5_para1(j),subparagraph,v,1(j)(v),(v) that is otherwise frivolous or vexatious.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_6_para1(a),sch_6_para1,sch_6_para1,paragraph,a,1(a),(a) opinion data kept solely for an evaluative purpose;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_6_para1(b),sch_6_para1,sch_6_para1,paragraph,b,1(b),"(b) any examination conducted by an education institution, examination scripts and, prior to the release of examination results, examination results;",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_6_para1(c),sch_6_para1,sch_6_para1,paragraph,c,1(c),(c) the personal data of the beneficiaries of a private trust kept solely for the purpose of administering the trust;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_6_para1(d),sch_6_para1,sch_6_para1,paragraph,d,1(d),(d) personal data kept by an arbitral institution or a mediation centre solely for the purposes of arbitration or mediation proceedings administered by the arbitral institution or mediation centre;,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_6_para1(e),sch_6_para1,sch_6_para1,paragraph,e,1(e),(e) a document related to a prosecution if all proceedings related to the prosecution have not been completed; or,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_6_para1(f),sch_6_para1,sch_6_para1,paragraph,f,1(f),(f) derived personal data.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_7_para1(1),sch_7_para1,sch_7_para1,sub-paragraph,1,1(1),"(1) The Data Protection Appeal Panel consists of not more than 30 members appointed by the Minister on the basis of their ability and experience in industry, commerce or administration or their professional qualifications or their suitability otherwise for appointment.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_7_para1(2),sch_7_para1,sch_7_para1,sub-paragraph,2,1(2),(2) Members of the Appeal Panel are appointed for such period as the Minister may determine and are eligible for re‑appointment.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_7_para1(3),sch_7_para1,sch_7_para1,sub-paragraph,3,1(3),(3) The Minister may at any time revoke the appointment of any member of the Appeal Panel without giving any reason.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_7_para1(4),sch_7_para1,sch_7_para1,sub-paragraph,4,1(4),(4) A member of the Appeal Panel may resign by giving written notice to the Minister.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_7_para2(1),sch_7_para2,sch_7_para2,sub-paragraph,1,2(1),"(1) The Chairperson of the Appeal Panel, unless his or her appointment is revoked by the Minister or unless he or she resigns during his or her term of office, holds office for such period as the Minister may determine and is eligible for re‑appointment.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_7_para2(2),sch_7_para2,sch_7_para2,sub-paragraph,2,2(2),(2) The Minister may appoint any member to be a temporary Chairperson of the Appeal Panel during the temporary incapacity from illness or otherwise or during the temporary absence from Singapore of the Chairperson of the Appeal Panel.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_7_para2A(1),sch_7_para2A,sch_7_para2A,sub-paragraph,1,2A(1),(1) The Secretary to the Appeal Panel is to be appointed by the Minister.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_7_para2A(2),sch_7_para2A,sch_7_para2A,sub-paragraph,2,2A(2),"(2) The Secretary is to provide administrative and secretarial support to the Chairperson of the Appeal Panel, the Appeal Panel and every Appeal Committee, in the discharge of their functions, duties and powers under this Act.",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_7_para2A(3),sch_7_para2A,sch_7_para2A,sub-paragraph,3,2A(3),"(3) The Secretary is to act in accordance with the instructions of the Chairperson and, in particular, be responsible for —",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_7_para2A(3)(a),sch_7_para2A,sch_7_para2A(3),paragraph,a,2A(3)(a),"(a) the acceptance, transmission, service and custody of documents relating to the Appeal Panel, Appeal Committees and proceedings relating to appeals; and",Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_7_para2A(3)(b),sch_7_para2A,sch_7_para2A(3),paragraph,b,2A(3)(b),(b) keeping the records of proceedings relating to appeals in such form as the Chairperson may direct.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
sch_7_para2A(4),sch_7_para2A,sch_7_para2A,sub-paragraph,4,2A(4),(4) The Secretary and any person authorised under sub‑paragraph (5) may attend any meeting of an Appeal Committee to carry out their functions under this Act.,Personal Data Protection Act 2012 (2020 Revised Edition) — KB 2/Singapore/Personal Data Protection Act (PDPA).pdf
